2.994493125000000000e+05
3.471545625000000000e+05
3.440103125000000000e+05
2.395031718750000000e+05
2.361342500000000000e+05
2.723411562500000000e+05
1.628223437500000000e+05
2.135565937500000000e+05
1.129878281250000000e+05
1.636634062500000000e+05
1.808050000000000000e+05
1.725617812500000000e+05
1.794007031250000000e+05
1.645925312500000000e+05
1.791266250000000000e+05
1.123277890625000000e+05
7.135197656250000000e+04
9.433114843750000000e+04
2.019289062500000000e+05
1.134307343750000000e+05
1.630427968750000000e+05
7.530531250000000000e+04
9.162571875000000000e+04
1.427637812500000000e+05
1.885546718750000000e+05
9.000823437500000000e+04
1.017837265625000000e+05
1.919804062500000000e+05
1.723430468750000000e+05
1.585315937500000000e+05
9.326010937500000000e+04
1.101710000000000000e+05
6.900954687500000000e+04
7.629151562500000000e+04
1.469804687500000000e+05
1.283499609375000000e+05
1.586420781250000000e+05
1.447816093750000000e+05
3.438131250000000000e+04
8.053943750000000000e+04
7.583954687500000000e+04
1.256241015625000000e+05
1.236546640625000000e+05
1.306157109375000000e+05
1.245490000000000000e+05
9.821749218750000000e+04
9.459511718750000000e+04
1.121298906250000000e+05
1.193566640625000000e+05
1.108434531250000000e+05
1.158996250000000000e+05
9.986027343750000000e+04
1.001444921875000000e+05
9.421737500000000000e+04
8.777585156250000000e+04
1.036966093750000000e+05
8.770927343750000000e+04
5.035177343750000000e+04
2.256338671875000000e+04
1.055186875000000000e+05
1.549684062500000000e+05
1.193455468750000000e+05
5.322110156250000000e+04
1.098466015625000000e+05
9.995178125000000000e+04
6.544072656250000000e+04
1.082095156250000000e+05
1.224220390625000000e+05
3.963188671875000000e+04
6.806501562500000000e+04
5.194348828125000000e+04
5.682463671875000000e+04
7.401934375000000000e+04
1.195644531250000000e+05
5.876587500000000000e+04
1.119804140625000000e+05
1.365034843750000000e+05
7.656985937500000000e+04
5.761800781250000000e+04
5.294935156250000000e+04
1.156057109375000000e+05
4.520993750000000000e+04
7.127672656250000000e+04
4.778819140625000000e+04
4.289974609375000000e+04
1.561187968750000000e+05
8.009048437500000000e+04
3.016423828125000000e+04
1.932273828125000000e+04
6.026413671875000000e+04
8.058098437500000000e+04
3.084149414062500000e+04
7.516993750000000000e+04
1.142435859375000000e+05
6.589953906250000000e+04
5.722475000000000000e+04
7.267763281250000000e+04
5.161745703125000000e+04
6.655660937500000000e+04
4.110100781250000000e+04
5.543722656250000000e+04
7.186598437500000000e+04
4.670047656250000000e+04
5.868416406250000000e+04
7.708847656250000000e+04
7.934787500000000000e+04
1.107845800781250000e+04
5.582582421875000000e+04
2.243922656250000000e+04
3.823091796875000000e+04
2.433004492187500000e+04
3.440732421875000000e+04
4.114063671875000000e+04
4.058080078125000000e+04
